,Date,City,State,Latitude,Longitude
3252,2022-10-18,Jacksonville,Florida,30.3389974,-81.6709633
3253,2022-10-18,Shreveport,Louisiana,32.465728,-93.861272
3254,2022-10-18,Portland,Oregon,45.5028895,-122.5122781
3255,2022-10-18,Baltimore,Maryland,39.277459,-76.6382118
3256,2022-10-18,Fayetteville,North Carolina,35.0813612,-78.9003343
3257,2022-10-18,Sparks,Nevada,39.5415043,-119.710123
3258,2022-10-18,Miami,Florida,25.8447181,-80.2243332
3259,2022-10-18,Oklahoma City (Midwest City),Oklahoma,35.4446049,-97.3612569
3260,2022-10-18,San Diego,California,32.6950383,-117.102398
3261,2022-10-18,Stockton,California,37.9347918,-121.279476
3262,2022-10-18,Paragould,Arkansas,36.058683,-90.5483168
3263,2022-10-18,Benton,Arkansas,34.5501668,-92.5463566
3264,2022-10-18,Indianapolis,Indiana,39.779969,-86.250598
3265,2022-10-18,Hartsville,South Carolina,34.4390737,-79.9536247
3266,2022-10-18,Bluffton,South Carolina,32.2604243,-80.8808216
3267,2022-10-18,Winston Salem (Winston-salem),North Carolina,36.0734755,-80.2142014
3268,2022-10-18,Greensboro,North Carolina,36.0850927,-79.7505966
3269,2022-10-18,New Iberia,Louisiana,30.0114302,-91.8386456
3270,2022-10-18,Fayetteville,North Carolina,35.0285349,-79.0373491
3271,2022-10-18,Harvey,Louisiana,29.877644,-90.0561945
3272,2022-10-17,Jeffersonville,Indiana,38.3116837,-85.7079985
3273,2022-10-17,Memphis,Tennessee,35.037327,-90.0056004
3274,2022-10-17,Corona (Queens),New York,40.7449859,-73.8642613
3275,2022-10-17,Altamonte Springs,Florida,28.6624477,-81.3664734
3276,2022-10-17,Colony,Texas,33.0991089,-96.8786034
3277,2022-10-17,Corona (Eastvale),California,33.9697606,-117.5507723
3278,2022-10-17,Fort Worth,Texas,32.7389029,-97.2777411
3279,2022-10-17,Chicago,Illinois,41.9965216,-87.6900934
3280,2022-10-17,Southlake,Texas,32.9525256,-97.1319837
3281,2022-10-17,Hernandez,New Mexico,36.040669,-106.1005043
3282,2022-10-17,Fort Worth,Texas,32.8420274,-97.1945536
3283,2022-10-17,Jacksonville,Florida,30.3696955,-81.6645553
3284,2022-10-17,Chattanooga,Tennessee,35.0120505,-85.2744046
3285,2022-10-17,Baldwin,Michigan,43.9331612,-85.8559856
3286,2022-10-17,Las Vegas,Nevada,36.0956219,-115.1387386
3287,2022-10-17,Henrico,Virginia,37.5091463,-77.3905775
3288,2022-10-17,Augusta,Georgia,33.5120054,-82.0462047
3289,2022-10-17,Green Bay,Wisconsin,44.4937473,-87.993435
3290,2022-10-17,Cincinnati,Ohio,39.1235269,-84.5813763
3291,2022-10-17,Cleveland,Ohio,41.4708661,-81.7001506
3292,2022-10-17,Pottstown,Pennsylvania,40.253961,-75.6511878
3293,2022-10-17,Chicago,Illinois,41.7007111,-87.5634191
3294,2022-10-17,Beech Island,South Carolina,33.4290193,-81.8667588
3295,2022-10-17,San Antonio,Texas,29.4361939,-98.4475982
3296,2022-10-17,Canton,Ohio,40.8320909,-81.3886761
3297,2022-10-17,Las Vegas,Nevada,36.1099106,-115.2272216
3298,2022-10-17,Bartow,Florida,27.8928291,-81.8275382
3299,2022-10-17,Hickory,North Carolina,35.7215935,-81.3305835
3300,2022-10-17,Washington,District of Columbia,38.8418202,-76.9866377
3301,2022-10-17,Woodbridge,Virginia,38.652005,-77.3667395
3302,2022-10-17,Chicago,Illinois,41.7699088,-87.6838226
3303,2022-10-17,Chicago,Illinois,41.782958,-87.5893052
3304,2022-10-17,Kansas City,Missouri,39.0230701,-94.5382694
3305,2022-10-17,Stoneville,North Carolina,36.4934373,-79.8186797
3306,2022-10-17,Birmingham,Alabama,33.5379136,-86.72481
3307,2022-10-17,Boston,Massachusetts,42.3036219,-71.0720233
3308,2022-10-17,Winder,Georgia,34.047665,-83.699944
3309,2022-10-16,Marietta,Georgia,33.9125452,-84.5707417
3310,2022-10-16,El Paso,Texas,31.8578598,-106.4323975
3311,2022-10-16,Fairmont,West Virginia,39.4790432,-80.2363152
3312,2022-10-16,Kansas City,Missouri,39.1811499,-94.5767138
3313,2022-10-16,Chicago,Illinois,41.7687953,-87.6469433
3314,2022-10-16,Yuma,Arizona,32.7194113,-114.6599723
3315,2022-10-16,Ridgeland,South Carolina,32.4890239,-80.9541135
3316,2022-10-16,Oklahoma City,Oklahoma,35.4391404,-97.5399774
3317,2022-10-16,Kansas City,Missouri,39.1805772,-94.493576
3318,2022-10-16,Savannah,Georgia,32.0933774,-81.1245785
3319,2022-10-16,Washington,District of Columbia,38.8549184,-76.9895526
3320,2022-10-16,Flint,Michigan,43.0271784,-83.7239297
3321,2022-10-16,Knoxville,Tennessee,35.913328,-83.9561818
3322,2022-10-16,San Antonio,Texas,29.3777091,-98.5488296
3323,2022-10-16,Gibson,Louisiana,29.6398806,-90.9600401
3324,2022-10-16,Reading,Pennsylvania,40.369255,-75.9264549
3325,2022-10-16,Houston,Texas,29.9698244,-95.4019937
3326,2022-10-16,Cantonment,Florida,30.642328,-87.391296
3327,2022-10-16,Milwaukee,Wisconsin,43.0983565,-87.9928995
3328,2022-10-16,Dublin,Georgia,32.5528843,-82.8351364
3329,2022-10-16,Union Township,Indiana,39.768849,-86.5818582
3330,2022-10-16,Dallas,Texas,32.7802365,-96.6822711
3331,2022-10-16,Charlotte,North Carolina,35.125217,-80.872574
3332,2022-10-16,Anadarko,Oklahoma,35.0664532,-98.2469395
3333,2022-10-16,Detroit,Michigan,42.3705555,-83.2152915
3334,2022-10-16,Elyria,Ohio,41.3605857,-82.1006457
3335,2022-10-16,Toledo,Ohio,41.6564351,-83.5696165
3336,2022-10-16,Indianapolis,Indiana,39.8162234,-86.2701596
3337,2022-10-16,Benson,North Carolina,35.5311552,-78.5621277
3338,2022-10-16,Dover,Delaware,39.1595844,-75.5263796
3339,2022-10-16,Selma,North Carolina,35.5231185,-78.3038483
3340,2022-10-16,Columbus,Ohio,39.9944071,-82.9990764
3341,2022-10-16,Chicago,Illinois,41.9152698,-87.6343802
3342,2022-10-16,Greenville,South Carolina,34.8369492,-82.4012483
3343,2022-10-16,Bellingham,Washington,48.7606988,-122.4463656
3344,2022-10-16,Union,New Jersey,40.6961134,-74.2698799
3345,2022-10-16,Richmond,Virginia,37.5298391,-77.4248399
3346,2022-10-16,Stuttgart,Arkansas,34.4929054,-91.5502757
3347,2022-10-16,Jackson,Mississippi,32.2976472,-90.2374301
3348,2022-10-16,New York (Manhattan),New York,40.8615656,-73.9247386
3349,2022-10-16,Nashville,Tennessee,36.2279365,-86.7963357
3350,2022-10-16,Brooklyn,New York,40.6667397,-73.8923146
3351,2022-10-16,La Vergne,Tennessee,35.9902635,-86.5659662
3352,2022-10-16,Sumter,South Carolina,33.9140362,-80.3793439
3353,2022-10-16,San Diego,California,32.7822715,-117.0794027
3354,2022-10-16,Minneapolis,Minnesota,44.9494345,-93.2961728
3355,2022-10-16,Birmingham,Alabama,33.5070654,-86.8343271
3356,2022-10-15,Chesapeake,Virginia,36.8127879,-76.2485909
3357,2022-10-15,Norfolk,Virginia,36.849859,-76.2689156
3358,2022-10-15,Reno,Nevada,39.6267697,-119.9011575
3359,2022-10-15,Cape Girardeau,Missouri,37.3077261,-89.5219644
3360,2022-10-15,Warner Robins,Georgia,32.6184341,-83.6150318
3361,2022-10-15,Blue Springs,Missouri,39.0295483,-94.2569303
3362,2022-10-15,Saint Louis,Missouri,38.5939955,-90.2311663
3363,2022-10-15,New Orleans,Louisiana,29.959906,-90.007975
3364,2022-10-15,Chicago,Illinois,41.7416363,-87.6380875
3365,2022-10-15,Fort Lauderdale (Davie),Florida,26.1140214,-80.3148039
3366,2022-10-15,Birmingham,Alabama,33.5053461,-86.8291406
3367,2022-10-15,Denver,Colorado,39.8343414,-104.9981473
3368,2022-10-15,Elkhart,Indiana,41.651797,-85.9523897
3369,2022-10-15,Atlanta,Georgia,33.8033003,-84.3999677
3370,2022-10-15,North Charleston,South Carolina,32.9054333,-80.0870591
3371,2022-10-15,Pittsburgh,Pennsylvania,40.451143,-80.000679
3372,2022-10-15,Newark,Maryland,38.2312475,-75.3036576
3373,2022-10-15,Phoenix,Arizona,33.5094481,-112.1169941
3374,2022-10-15,Toledo,Ohio,41.6235184,-83.5864823
3375,2022-10-15,Milwaukee,Wisconsin,43.1387667,-88.0046891
3376,2022-10-15,Baltimore,Maryland,39.2791837,-76.6568382
3377,2022-10-15,Kansas City,Missouri,38.9187035,-94.5089555
3378,2022-10-15,Augusta,Georgia,33.4886614,-82.0024545
3379,2022-10-15,Augusta,Georgia,33.4342937,-82.0033975
3380,2022-10-15,Chicago,Illinois,41.7360463,-87.6247889
3381,2022-10-15,Compton,California,33.9161628,-118.2319967
3382,2022-10-15,Delano,California,35.7633098,-119.2384801
3383,2022-10-15,Jacksonville,Florida,30.2983621,-81.7491353
3384,2022-10-15,Santa Ana,California,33.739693,-117.8449245
3385,2022-10-15,Pomona,California,34.0588488,-117.7645342
3386,2022-10-15,Edinburg,Texas,26.3219323,-98.1897119
3387,2022-10-15,Rock Island,Illinois,41.5079342,-90.5657075
3388,2022-10-15,Fort Worth,Texas,32.709212,-97.2669165
3389,2022-10-15,Baltimore,Maryland,39.286055,-76.6790343
3390,2022-10-15,San Antonio,Texas,29.5560852,-98.6143925
3391,2022-10-15,Hickory (Long View),North Carolina,35.721851,-81.3838535
3392,2022-10-15,Columbia,South Carolina,34.0683526,-80.9577262
3393,2022-10-15,Frederick,Maryland,39.4236405,-77.4612699
3394,2022-10-15,Bennettsville,South Carolina,34.6103049,-79.6859449
3395,2022-10-15,Detroit,Michigan,42.4238357,-83.1801351
3396,2022-10-15,Corona (Queens),New York,40.6679601,-73.7440737
3397,2022-10-15,Elyria,Ohio,41.3571026,-82.1560014
3398,2022-10-15,West Palm Beach,Florida,26.6957353,-80.171073
3399,2022-10-15,Toledo,Ohio,41.682343,-83.591632
3400,2022-10-15,Winston Salem (Winston-salem),North Carolina,36.1288301,-80.2561184
3401,2022-10-15,Indianapolis,Indiana,39.79681,-85.9982224
3402,2022-10-15,Kennewick,Washington,46.2017449,-119.1818269
3403,2022-10-15,Philadelphia,Pennsylvania,40.0045159,-75.1467816
3404,2022-10-15,Chicago,Illinois,41.8552425,-87.7105134
3405,2022-10-15,Rimrock,Arizona,34.6357689,-111.790555
3406,2022-10-15,Chicago,Illinois,41.8036769,-87.6431405
3407,2022-10-15,Chicago,Illinois,41.7371574,-87.5461926
3408,2022-10-15,Skykomish,Washington,47.711844,-121.355144
3409,2022-10-15,Kennewick,Washington,46.2051461,-119.1010359
3410,2022-10-15,Spokane,Washington,47.665826,-117.4079178
3411,2022-10-15,Lenore,Idaho,46.6098791,-116.3708064
3412,2022-10-15,Painter,Virginia,37.5507748,-75.807582
3413,2022-10-15,Blytheville,Arkansas,35.9234758,-89.8919067
3414,2022-10-15,Pecks Mill,West Virginia,37.936974,-81.9901589
3415,2022-10-15,Decatur,Arkansas,36.3324308,-94.4756889
3416,2022-10-15,Dallas,Texas,32.7974209,-96.7527848
3417,2022-10-15,Lakeland,Florida,28.0902803,-81.9548027
3418,2022-10-15,Bronx,New York,40.8221375,-73.8956104
3419,2022-10-15,Gardena,California,33.9159838,-118.3185926
3420,2022-10-15,North Charleston,South Carolina,32.8565092,-80.035161
3421,2022-10-14,Kansas City,Missouri,38.9827627,-94.569475
3422,2022-10-14,Bogalusa,Louisiana,30.7814609,-89.8671185
3423,2022-10-14,Indianapolis,Indiana,39.7696912,-86.0925599
3424,2022-10-14,Bay Minette,Alabama,30.8704156,-87.7679872
3425,2022-10-14,Decatur,Georgia,33.7382574,-84.2707654
3426,2022-10-14,Westminster,Colorado,39.8634367,-105.0598134
3427,2022-10-14,Atlanta,Georgia,33.7583571,-84.4387438
3428,2022-10-14,Saint Clair Shores,Michigan,42.4661945,-82.9068035
3429,2022-10-14,Richmond,Virginia,37.5212811,-77.4918409
3430,2022-10-14,Corona (Queens),New York,40.6060883,-73.7590841
3431,2022-10-14,Chicago,Illinois,42.0076929,-87.7055612
3432,2022-10-14,San Antonio,Texas,29.4415562,-98.50317
3433,2022-10-14,Wichita,Kansas,37.6642484,-97.2939029
3434,2022-10-14,San Antonio,Texas,29.4418897,-98.5038542
3435,2022-10-14,Orlando,Florida,28.554706,-81.4085806
3436,2022-10-14,Prospect Heights,Illinois,42.1070752,-87.8991673
3437,2022-10-14,Houston,Texas,29.6189686,-95.2245877
3438,2022-10-14,Cincinnati,Ohio,39.1418058,-84.5496697
3439,2022-10-14,Saint Petersburg,Florida,27.7241611,-82.6801141
3440,2022-10-14,Indianapolis,Indiana,39.7230383,-86.1320712
3441,2022-10-14,Baltimore,Maryland,39.2528195,-76.6508823
3442,2022-10-14,Desert Hot Springs,California,33.9494084,-116.4747459
3443,2022-10-14,Albany,Georgia,31.5890816,-84.1776243
3444,2022-10-14,Portland,Oregon,45.5297917,-122.6543714
3445,2022-10-14,New Orleans,Louisiana,29.9767811,-90.0481183
3446,2022-10-14,Newport News,Virginia,37.1351961,-76.5481377
3447,2022-10-14,Milwaukee,Wisconsin,43.0836708,-87.9633382
3448,2022-10-14,Milwaukee,Wisconsin,43.0551299,-87.9563985
3449,2022-10-14,Memphis,Tennessee,35.1395945,-89.9646119
3450,2022-10-14,Tulsa,Oklahoma,36.1652523,-95.9921813
3451,2022-10-13,Gautier,Mississippi,30.3806701,-88.6511713
3452,2022-10-13,Memphis,Tennessee,35.2003096,-89.8264607
3453,2022-10-13,Knoxville,Tennessee,35.9835839,-83.894197
3454,2022-10-13,Gainesville,Georgia,34.2646044,-83.8502378
3455,2022-10-13,Detroit,Michigan,42.350148,-83.2453769
3456,2022-10-13,Brooklyn,New York,40.66846,-73.902855
3457,2022-10-13,Conley,Georgia,33.6467224,-84.3366104
3458,2022-10-13,Louisville (Jeffersontown),Kentucky,38.2013905,-85.5768448
3459,2022-10-13,Americus,Georgia,32.0730839,-84.2353207
3460,2022-10-13,Fayetteville,Tennessee,35.1558874,-86.5741485
3461,2022-10-13,Las Vegas,Nevada,36.1147691,-115.1463739
3462,2022-10-13,Kenosha,Wisconsin,42.5776382,-87.8380611
3463,2022-10-13,Chauncey,Georgia,32.0984548,-83.0586852
3464,2022-10-13,Baltimore,Maryland,39.3103314,-76.6412926
3465,2022-10-13,Madison,Tennessee,36.2681363,-86.6834951
3466,2022-10-13,Chicago,Illinois,41.764872,-87.5721638
3467,2022-10-13,Vernal (Maeser),Utah,40.4625294,-109.6090914
3468,2022-10-13,Washington,District of Columbia,38.8949063,-76.934078
3469,2022-10-13,Windsor,Wisconsin,43.1963389,-89.3447417
3470,2022-10-13,Glendale,Arizona,33.530933,-112.1630151
3471,2022-10-13,Raleigh,North Carolina,35.8106339,-78.5391939
3472,2022-10-13,Buckhead,Georgia,33.82543,-84.4274991
3473,2022-10-13,Topeka,Kansas,38.9848731,-95.6869282
3474,2022-10-13,Baltimore,Maryland,39.3414364,-76.6760235
3475,2022-10-13,Lewiston Woodville,North Carolina,36.1060296,-77.1819065
3476,2022-10-13,Philadelphia,Pennsylvania,39.9833599,-75.1709255
3477,2022-10-13,Miami Beach,Florida,25.7902955,-80.1320774
3478,2022-10-13,Central Point,Oregon,42.4284836,-122.9343887
3479,2022-10-13,Philadelphia,Pennsylvania,40.0816544,-75.1721998
3480,2022-10-13,Chicago,Illinois,41.7383892,-87.6248371
3481,2022-10-13,Chicago,Illinois,41.7652833,-87.626907
3482,2022-10-13,Lake Charles,Louisiana,30.2193183,-93.1952078
3483,2022-10-13,Kansas City,Missouri,38.9799646,-94.5670355
3484,2022-10-13,Labelle,Florida,26.7682985,-81.3914051
3485,2022-10-13,Lake,Mississippi,32.3952644,-89.3580992
3486,2022-10-13,Clayton,Louisiana,31.7184746,-91.5380994
3487,2022-10-13,Branchland,West Virginia,38.210693,-82.169482
3488,2022-10-13,Saint Louis,Missouri,38.5834182,-90.2447072
3489,2022-10-12,Decatur,Illinois,39.8583327,-88.9392372
3490,2022-10-12,Oakland,California,37.804146,-122.2772616
3491,2022-10-12,Baton Rouge,Louisiana,30.3624275,-90.996147
3492,2022-10-12,Grandview,Missouri,38.8757215,-94.5001915
3493,2022-10-12,Dublin,Georgia,32.5685892,-82.9276973
3494,2022-10-12,Indianapolis,Indiana,39.8154519,-86.1015675
3495,2022-10-12,Santa Rosa,California,38.441072,-122.606926
3496,2022-10-12,Macon,Georgia,32.8445511,-83.6092186
3497,2022-10-12,Camp Verde,Arizona,34.5268598,-111.8294008
3498,2022-10-12,Anaconda,Montana,46.1272449,-112.9232979
3499,2022-10-12,Jacksonville,Florida,30.380936,-81.6799287
3500,2022-10-12,Brooklyn,New York,40.676318,-73.9293458
3501,2022-10-12,Columbus,Ohio,39.9376806,-83.0969038
3502,2022-10-12,Sanford,North Carolina,35.4675861,-79.1746256
3503,2022-10-12,Des Moines,Iowa,41.557089,-93.673568
3504,2022-10-12,Denver,Colorado,39.6517948,-105.0619571
3505,2022-10-12,Bristol,Connecticut,41.6576746,-72.9036754
3506,2022-10-12,Baltimore,Maryland,39.3060583,-76.6630503
3507,2022-10-12,Baltimore,Maryland,39.2961077,-76.5731266
3508,2022-10-12,Jackson,Mississippi,32.2881534,-90.2634713
3509,2022-10-12,Sacramento,California,38.5001862,-121.4351879
3510,2022-10-12,Pittsburgh (Penn Hills),Pennsylvania,40.4647594,-79.8528655
3511,2022-10-12,Portland,Oregon,45.4062902,-122.537737
3512,2022-10-12,Greenville,North Carolina,35.5809051,-77.3907811
3513,2022-10-12,Williamston,North Carolina,35.9071121,-77.1276405
3514,2022-10-12,Philadelphia,Pennsylvania,39.9663648,-75.1536609
3515,2022-10-12,Jackson,Mississippi,32.2763688,-90.2572616
3516,2022-10-12,Mount Hope,New York,41.434734,-74.536971
3517,2022-10-12,Loon Lake,Washington,48.051629,-117.6140045
3518,2022-10-12,New Orleans,Louisiana,29.9400117,-90.0251965
3519,2022-10-12,Little Rock,Arkansas,34.740463,-92.3235296
3520,2022-10-12,Springfield,Massachusetts,42.1059723,-72.5969239
3521,2022-10-12,Milwaukee,Wisconsin,43.1126176,-88.0551854
3522,2022-10-12,Milwaukee,Wisconsin,43.0111867,-87.9454087
3523,2022-10-12,Redfox,Kentucky,37.209474,-82.9497987
3524,2022-10-12,Milwaukee,Wisconsin,43.1370094,-88.036541
3525,2022-10-12,Inwood,West Virginia,39.3703293,-78.030785
3526,2022-10-12,Detroit,Michigan,42.3547407,-83.0968414
3527,2022-10-12,Billings (Lockwood),Montana,45.7979286,-108.4324722
3528,2022-10-11,Greenville,Mississippi,33.399661,-91.0377029
3529,2022-10-11,Brooklyn,New York,40.6212799,-73.9264523
3530,2022-10-11,Saucier,Mississippi,30.5997676,-89.1691176
3531,2022-10-11,Erwin,North Carolina,35.3337457,-78.6761127
3532,2022-10-11,Chicago,Illinois,41.752592,-87.570192
3533,2022-10-11,High Point (Archdale),North Carolina,35.9085231,-79.939568
3534,2022-10-11,Jacksonville,Florida,30.3420885,-81.7184163
3535,2022-10-11,Cincinnati,Ohio,39.1646371,-84.471511
3536,2022-10-11,North Highlands,California,38.6610383,-121.3577821
3537,2022-10-11,Rocky Mount,North Carolina,35.9262166,-77.8145031
3538,2022-10-11,Portsmouth,Virginia,36.8156076,-76.3413507
3539,2022-10-11,Saint Louis (Ferguson),Missouri,38.7550291,-90.2924452
3540,2022-10-11,Vernon,Texas,34.1527008,-99.2866901
3541,2022-10-11,Wilmington,California,33.7758567,-118.2582096
3542,2022-10-11,Chicago,Illinois,41.6529378,-87.6187854
3543,2022-10-11,Chicago,Illinois,41.751609,-87.5759791
3544,2022-10-11,Saint Paul,Minnesota,44.9584392,-93.131433
3545,2022-10-11,Philadelphia,Pennsylvania,40.0707413,-75.1637269
3546,2022-10-11,Savannah (Garden City),Georgia,32.097046,-81.1462094
3547,2022-10-11,Victoria,Texas,28.814355,-96.9951163
3548,2022-10-11,Mountain View,Hawaii,19.5315424,-155.0881436
3549,2022-10-11,Denver,Colorado,39.6504467,-105.0591891
3550,2022-10-11,Salt Lake City,Utah,40.7387414,-111.8887411
3551,2022-10-11,Miami,Florida,25.8088349,-80.1993606
3552,2022-10-11,Vernon,Texas,34.1537686,-99.262489
3553,2022-10-11,Houston,Texas,29.7287042,-95.4857733
3554,2022-10-11,Houston,Texas,29.6125602,-95.222773
3555,2022-10-11,Seaford,Delaware,38.6359767,-75.7019479
3556,2022-10-11,Portland,Oregon,45.5410625,-122.5783433
3557,2022-10-11,Philadelphia,Pennsylvania,40.0707413,-75.1637269
3558,2022-10-11,Washington,District of Columbia,38.9044956,-76.9735377
3559,2022-10-11,Bloomington,Indiana,39.1876536,-86.5726617
3560,2022-10-11,Conley,Georgia,33.6440971,-84.3152013
3561,2022-10-11,Donaldsonville,Louisiana,30.1028145,-90.9879532
3562,2022-10-11,Pueblo,Colorado,38.278715,-104.646234
3563,2022-10-11,Cherry Hill,New Jersey,39.9263139,-75.0033031
3564,2022-10-11,Birmingham,Alabama,33.59229,-86.7336689
3565,2022-10-11,Gulfport,Mississippi,30.5153373,-89.1714647
3566,2022-10-11,Shreveport,Louisiana,32.5091048,-93.7426075
3567,2022-10-11,Shreveport,Louisiana,32.4624584,-93.8069858
3568,2022-10-11,Lumberton,North Carolina,34.5151362,-78.9708932
3569,2022-10-11,Shreveport,Louisiana,32.514538,-93.7695584
3570,2022-10-11,Grand Rapids,Michigan,42.8837458,-85.6457029
3571,2022-10-11,Philadelphia,Pennsylvania,39.9866518,-75.2272805
3572,2022-10-10,El Centro,California,32.7725683,-115.5534441
3573,2022-10-10,Oklahoma City,Oklahoma,35.4332972,-97.485137
3574,2022-10-10,Delano,California,35.7904095,-119.2681274
3575,2022-10-10,Brooklyn,New York,40.6703413,-73.8633593
3576,2022-10-10,Mims,Florida,28.6701481,-80.8414565
3577,2022-10-10,Maricopa,Arizona,33.0825608,-112.0133396
3578,2022-10-10,Finleyville,Pennsylvania,40.2506887,-80.0030521
3579,2022-10-10,Columbus,Ohio,39.9367107,-83.0963798
3580,2022-10-10,Lancaster,California,34.6738915,-118.1607698
3581,2022-10-10,Trinity,Alabama,34.6037068,-87.0965293
3582,2022-10-10,Bryant,Arkansas,34.6138728,-92.5110323
3583,2022-10-10,Saint Louis,Missouri,38.5939458,-90.2720074
3584,2022-10-10,Checotah,Oklahoma,35.4574923,-95.5265119
3585,2022-10-10,Phoenix,Arizona,33.4661751,-112.1166374
3586,2022-10-10,Franklin,North Carolina,35.2137865,-83.3570802
3587,2022-10-10,Omaha,Nebraska,41.284506,-95.971591
3588,2022-10-10,Detroit,Michigan,42.3860259,-82.9872211
3589,2022-10-10,Columbus,Ohio,39.9677445,-82.9555749
3590,2022-10-10,Boston,Massachusetts,42.3173543,-71.0964124
3591,2022-10-10,Baltimore,Maryland,39.3039319,-76.5810274
3592,2022-10-10,Harmony,Wisconsin,42.74463,-88.9613628
3593,2022-10-10,Detroit,Michigan,42.4245573,-83.2773719
3594,2022-10-10,Augusta,Georgia,33.4189619,-82.0216619
3595,2022-10-10,North Las Vegas,Nevada,36.2032569,-115.1604067
3596,2022-10-10,Milwaukee,Wisconsin,43.1145016,-87.9591139
3597,2022-10-10,Saint Paul,Minnesota,44.96815,-93.0963326
3598,2022-10-10,Colorado Springs,Colorado,38.8517532,-104.8491558
3599,2022-10-10,Vero Beach,Florida,27.6163873,-80.4138838
3600,2022-10-10,Fort Worth,Texas,32.8300561,-97.4049017
3601,2022-10-10,Paterson,New Jersey,40.9180877,-74.1663469
3602,2022-10-10,Philadelphia,Pennsylvania,39.9479633,-75.2194069
3603,2022-10-10,Clarksville,Indiana,38.3317964,-85.759455
3604,2022-10-10,Philadelphia,Pennsylvania,40.0526029,-75.1458913
3605,2022-10-10,Jonesboro,Georgia,33.5192548,-84.3661368
3606,2022-10-10,Baton Rouge,Louisiana,30.4366809,-91.1733618
3607,2022-10-10,Trenton,New Jersey,40.2404048,-74.7505658
3608,2022-10-10,Jackson,Mississippi,32.2839641,-90.2540464
3609,2022-10-10,Knoxville,Tennessee,35.9764501,-83.8602854
3610,2022-10-10,Houston,Texas,29.7380304,-95.5187147
3611,2022-10-10,Columbus,Georgia,32.4859639,-84.9568866
3612,2022-10-09,Salinas,California,36.667463,-121.6788804
3613,2022-10-09,Inman,South Carolina,35.0189622,-82.0743983
3614,2022-10-09,Greenwood,South Carolina,34.1883947,-82.1466559
3615,2022-10-09,Boca Raton,Florida,26.3954985,-80.1926386
3616,2022-10-09,Decatur,Georgia,33.696999,-84.2672939
3617,2022-10-09,Hammond,Louisiana,30.5159383,-90.4415784
3618,2022-10-09,Church Road,Virginia,37.1855188,-77.6230737
3619,2022-10-09,Stockton,California,37.9457307,-121.2769782
3620,2022-10-09,Miami,Florida,25.7917855,-80.2076211
3621,2022-10-09,Miami,Florida,25.9131598,-80.188945
3622,2022-10-09,Coolidge,Arizona,32.9877353,-111.5445458
3623,2022-10-09,Anderson,Indiana,40.0943885,-85.7084832
3624,2022-10-09,Angola,Indiana,41.6374299,-85.0005047
3625,2022-10-09,San Antonio,Texas,29.3999325,-98.4086351
3626,2022-10-09,Odessa,Texas,31.9519784,-102.3818615
3627,2022-10-09,Jacksonville,Arkansas,34.8698705,-92.1293159
3628,2022-10-09,Columbia,South Carolina,34.12667,-80.9031661
3629,2022-10-09,Richmond,Virginia,37.5435469,-77.417152
3630,2022-10-09,Wilmington,North Carolina,34.1906367,-77.9403066
3631,2022-10-09,Greensboro,North Carolina,36.059653,-79.7678682
3632,2022-10-09,Cleveland (Garfield Heights),Ohio,41.437357,-81.587946
3633,2022-10-09,Fairwood,Maryland,38.95345,-76.7718613
3634,2022-10-09,Killeen,Texas,31.1120001,-97.7337271
3635,2022-10-09,Detroit,Michigan,42.3755864,-83.1682224
3636,2022-10-09,Tampa,Florida,27.951691,-82.4599168
3637,2022-10-09,Birmingham (Midfield),Alabama,33.4571287,-86.9442386
3638,2022-10-09,Philadelphia,Pennsylvania,40.032747,-75.1488915
3639,2022-10-09,Citrus Heights,California,38.680661,-121.2984888
3640,2022-10-09,Fall River,Massachusetts,41.697807,-71.158114
3641,2022-10-09,Memphis,Tennessee,35.0181536,-89.8306936
3642,2022-10-09,Webster,Florida,28.3457905,-82.0554414
3643,2022-10-09,Indianapolis,Indiana,39.7710975,-86.0940217
3644,2022-10-09,Camby,Indiana,39.6180872,-86.2681733
3645,2022-10-09,Reno,Nevada,39.5262784,-119.8078045
3646,2022-10-09,Chester,Pennsylvania,39.8421529,-75.3891163
3647,2022-10-09,Crosby,Texas,29.8538803,-95.0048593
3648,2022-10-09,Little Rock,Arkansas,34.74532,-92.2721163
3649,2022-10-09,Valley Springs,California,38.1159345,-120.8793626
3650,2022-10-09,Birmingham (Ensley),Alabama,33.5116331,-86.8965344
3651,2022-10-09,Warner Robins,Georgia,32.6016055,-83.6381053
3652,2022-10-09,Camas,Washington,45.6848152,-122.3369626
3653,2022-10-09,Decatur,Alabama,34.5890698,-86.9583936
3654,2022-10-09,Rock Island,Illinois,41.4968746,-90.5874724
3655,2022-10-09,Charlotte,North Carolina,35.2306593,-80.7732688
3656,2022-10-09,Lumberton,Texas,30.2316397,-94.1968815
3657,2022-10-09,Wilmington,Delaware,39.7445798,-75.5631838
3658,2022-10-09,Memphis,Tennessee,35.0740037,-89.9014092
3659,2022-10-09,Detroit,Michigan,42.4331059,-83.0641307
3660,2022-10-09,Nashville,Tennessee,36.2353418,-86.7707709
3661,2022-10-09,Chicago,Illinois,41.8764765,-87.6340204
3662,2022-10-09,Jackson,Mississippi,32.2892652,-90.210117
3663,2022-10-09,La Place (Laplace),Louisiana,30.0780375,-90.5051295
3664,2022-10-09,Tacoma,Washington,47.2100021,-122.451082
