,Date,City,State,CompAddress,Latitude,Longitude,PartialAddress
1620,2022-10-07,Atlanta,Georgia,"525 Joseph E Boone Blvd NW, Atlanta, Georgia, USA",33.7637491,-84.4045447,"Atlanta, Georgia, USA"
1621,2022-10-07,Jacksonville,Florida,"10600 block of Fort Caroline Rd, Jacksonville, Florida, USA",30.3533272,-81.5265246,"Jacksonville, Florida, USA"
1622,2022-10-07,Chester,Pennsylvania,"1400 block of Congress St, Chester, Pennsylvania, USA",39.8441934,-75.3786788,"Chester, Pennsylvania, USA"
1623,2022-10-07,Lansing,Illinois,"17675 Torrence Ave, Lansing, Illinois, USA",41.5740611,-87.5581536,"Lansing, Illinois, USA"
1624,2022-10-07,Norristown,Pennsylvania,"830 Arch St, Norristown, Pennsylvania, USA",40.1176235,-75.3357747,"Norristown, Pennsylvania, USA"
1625,2022-10-07,Denver,Colorado,"21500 block of E 44th St, Denver, Colorado, USA",39.77731,-104.7389293,"Denver, Colorado, USA"
1626,2022-10-07,Phoenix,Arizona,"S 16th St and E Broadway Rd, Phoenix, Arizona, USA",33.4067966,-112.0471317,"Phoenix, Arizona, USA"
1627,2022-10-07,Philadelphia,Pennsylvania,"5500 block of Malcolm St, Philadelphia, Pennsylvania, USA",39.943913,-75.2304743,"Philadelphia, Pennsylvania, USA"
1628,2022-10-07,Conway,Arkansas,"US-64 and Salem Rd, Conway, Arkansas, USA",35.1163344,-92.4603131,"Conway, Arkansas, USA"
1629,2022-10-07,Homestead,Florida,"Biscayne Dr and SW 288th Ln, Homestead, Florida, USA",25.498893,-80.5080372,"Homestead, Florida, USA"
1630,2022-10-07,Seattle,Washington,"1100 block of E Fir St, Seattle, Washington, USA",47.6028412,-122.3179327,"Seattle, Washington, USA"
1631,2022-10-07,Youngstown,Ohio,"50 block of E Evergreen Ave, Youngstown, Ohio, USA",41.0804087,-80.6549316,"Youngstown, Ohio, USA"
1632,2022-10-07,Nashville,Tennessee,"1100 block of Bell Rd, Nashville, Tennessee, USA",36.0442697,-86.6621709,"Nashville, Tennessee, USA"
1633,2022-10-07,Westminster,Colorado,"8390 Church Ranch Blvd, Westminster, Colorado, USA",39.8796826,-105.0909289,"Westminster, Colorado, USA"
1634,2022-10-07,Baton Rouge,Louisiana,"3100 block of Elm St, Baton Rouge, Louisiana, USA",30.4774209,-91.1376304,"Baton Rouge, Louisiana, USA"
1635,2022-10-07,New Orleans,Louisiana,"400 N Carrollton Ave, New Orleans, Louisiana, USA",29.976367,-90.0964361,"New Orleans, Louisiana, USA"
1636,2022-10-07,Portland,Oregon,"SW 4th Ave and SW Washington St, Portland, Oregon, USA",45.5198675,-122.6758358,"Portland, Oregon, USA"
1637,2022-10-07,Jackson,Mississippi,"3210 US-80, Jackson, Mississippi, USA",32.2973226,-90.2389063,"Jackson, Mississippi, USA"
1638,2022-10-07,Pixley,California,"Elm St and Lavonia Ave, Pixley, California, USA",35.9657201,-119.2873115,"Pixley, California, USA"
1639,2022-10-06,Minneapolis,Minnesota,"N Morgan Ave and N 30th Ave, Minneapolis, Minnesota, USA",45.0114148,-93.3044399,"Minneapolis, Minnesota, USA"
1640,2022-10-06,Zion (Beach Park),Illinois,"38100 block of N Loyola Ave, Zion (Beach Park), Illinois, USA",42.4152893,-87.8425321,"Zion (Beach Park), Illinois, USA"
1641,2022-10-06,Saucier,Mississippi,"21473 Adams Rd, Saucier, Mississippi, USA",30.5997738,-89.1174585,"Saucier, Mississippi, USA"
1642,2022-10-06,Gautier,Mississippi,"Whitewood Dr, Gautier, Mississippi, USA",30.4534666,-88.6354799,"Gautier, Mississippi, USA"
1643,2022-10-06,Owensboro,Kentucky,"2700 block of W 10th St, Owensboro, Kentucky, USA",37.7649763,-87.1416356,"Owensboro, Kentucky, USA"
1644,2022-10-06,San Antonio,Texas,"11900 Bammel Ln, San Antonio, Texas, USA",29.5501427,-98.5190258,"San Antonio, Texas, USA"
1645,2022-10-06,Joshua,Texas,"1700 block of Don Lee Rd, Joshua, Texas, USA",32.4387456,-97.4146045,"Joshua, Texas, USA"
1646,2022-10-06,Milwaukee,Wisconsin,"5112 N 85th St, Milwaukee, Wisconsin, USA",43.1107757,-88.0166436,"Milwaukee, Wisconsin, USA"
1647,2022-10-06,Lancaster,South Carolina,"Cedar St, Lancaster, South Carolina, USA",34.7145205,-80.7756204,"Lancaster, South Carolina, USA"
1648,2022-10-06,Muskegon,Michigan,"Ray St and E Holbrook Ave, Muskegon, Michigan, USA",43.2177007,-86.2257072,"Muskegon, Michigan, USA"
1649,2022-10-06,Akron (Newstead),New York,"8081 Greenbush Rd, Akron (Newstead), New York, USA",43.072473,-78.525785,"Akron (Newstead), New York, USA"
1650,2022-10-06,Birmingham,Alabama,"7559 Georgia Rd, Birmingham, Alabama, USA",33.5404231,-86.7233666,"Birmingham, Alabama, USA"
1651,2022-10-06,Philadelphia,Pennsylvania,"3400 block of Palethorp St, Philadelphia, Pennsylvania, USA",40.0020604,-75.1317608,"Philadelphia, Pennsylvania, USA"
1652,2022-10-06,Toledo,Ohio,"Lagrange St and N Expressway Dr, Toledo, Ohio, USA",41.688991,-83.5447449,"Toledo, Ohio, USA"
1653,2022-10-06,Birmingham (Center Point),Alabama,"1541 Charter E Cir NE, Birmingham (Center Point), Alabama, USA",33.625875,-86.6840575,"Birmingham (Center Point), Alabama, USA"
1654,2022-10-06,Dearborn,Michigan,"22324 Michigan Ave, Dearborn, Michigan, USA",42.3049807,-83.2503916,"Dearborn, Michigan, USA"
1655,2022-10-06,Greenville,Ohio,"5059 Smith Rd, Greenville, Ohio, USA",40.0647244,-84.7805708,"Greenville, Ohio, USA"
1656,2022-10-06,Cleveland,Ohio,"1929 E 61st St, Cleveland, Ohio, USA",41.50627,-81.6474296,"Cleveland, Ohio, USA"
1657,2022-10-06,Detroit,Michigan,"19000 block of Shields St, Detroit, Michigan, USA",42.4329297,-83.0595528,"Detroit, Michigan, USA"
1658,2022-10-06,Fresno,California,"1310 W Belmont Ave, Fresno, California, USA",36.7504006,-119.827024,"Fresno, California, USA"
1659,2022-10-06,South Bend,Indiana,"Indiana Ave and Prairie Ave, South Bend, Indiana, USA",41.657347,-86.265496,"South Bend, Indiana, USA"
1660,2022-10-06,Houston,Texas,"12401 Overbrook Ln, Houston, Texas, USA",29.7384348,-95.6015709,"Houston, Texas, USA"
1661,2022-10-06,Houston,Texas,"5625 Antoine Dr, Houston, Texas, USA",29.8477011,-95.4746273,"Houston, Texas, USA"
1662,2022-10-06,Jacksonville,Florida,"10885 Harts Rd, Jacksonville, Florida, USA",30.4322467,-81.6577431,"Jacksonville, Florida, USA"
1663,2022-10-06,Jonesboro,Georgia,"7900 block of Kendrick Rd, Jonesboro, Georgia, USA",33.5399208,-84.3857971,"Jonesboro, Georgia, USA"
1664,2022-10-06,Valdosta,Georgia,"1400 block of N St Augustine Rd, Valdosta, Georgia, USA",30.8460403,-83.3324666,"Valdosta, Georgia, USA"
1665,2022-10-06,Indianapolis,Indiana,"9000 block of E 38th Pl, Indianapolis, Indiana, USA",39.827452,-86.0083351,"Indianapolis, Indiana, USA"
1666,2022-10-06,Indianapolis,Indiana,"700 block of N King Ave, Indianapolis, Indiana, USA",39.7766348,-86.2038064,"Indianapolis, Indiana, USA"
1667,2022-10-06,Chicago,Illinois,"1300 block of W 73rd St, Chicago, Illinois, USA",41.7615469,-87.6574001,"Chicago, Illinois, USA"
1668,2022-10-06,Savannah,Georgia,"525 Leonard Neal St, Savannah, Georgia, USA",32.0254972,-81.1255243,"Savannah, Georgia, USA"
1669,2022-10-06,Chicago,Illinois,"4700 block of S Green St, Chicago, Illinois, USA",41.8792076,-87.648452,"Chicago, Illinois, USA"
1670,2022-10-06,Washington,District of Columbia,"1200 North Capitol St NW, Washington, District of Columbia, USA",38.906087,-77.0096332,"Washington, District of Columbia, USA"
1671,2022-10-06,Chicago,Illinois,"10300 block of S Green St, Chicago, Illinois, USA",41.7069104,-87.6440657,"Chicago, Illinois, USA"
1672,2022-10-06,Harvey,Illinois,"180 block of W 154th St, Harvey, Illinois, USA",41.6096807,-87.6666088,"Harvey, Illinois, USA"
1673,2022-10-06,Othello,Washington,"Sylvan Dr and Rose Dr, Othello, Washington, USA",46.8139629,-119.1688656,"Othello, Washington, USA"
1674,2022-10-06,Cincinnati,Ohio,"1325 California Ave, Cincinnati, Ohio, USA",39.1759685,-84.4746652,"Cincinnati, Ohio, USA"
1675,2022-10-06,Greensboro,North Carolina,"700 block of Rollins St, Greensboro, North Carolina, USA",36.0860729,-79.7545181,"Greensboro, North Carolina, USA"
1676,2022-10-06,San Antonio,Texas,"E Houston St and N Polaris St, San Antonio, Texas, USA",29.4250681,-98.4590198,"San Antonio, Texas, USA"
1677,2022-10-06,Atlanta,Georgia,"2462 Scottridge Dr NW, Atlanta, Georgia, USA",33.7587024,-84.4677779,"Atlanta, Georgia, USA"
1678,2022-10-06,Gulfport,Mississippi,"1016 Pass Rd, Gulfport, Mississippi, USA",30.3868592,-89.0689475,"Gulfport, Mississippi, USA"
1679,2022-10-06,Jackson,Mississippi,"4700 block of Norway Dr, Jackson, Mississippi, USA",32.3765226,-90.1879825,"Jackson, Mississippi, USA"
1680,2022-10-06,Independence,Missouri,"11100 E US-40, Independence, Missouri, USA",38.9895421,-92.507402,"Independence, Missouri, USA"
1681,2022-10-05,Port Neches,Texas,"350 Twin City Hwy, Port Neches, Texas, USA",29.9567989,-93.9585282,"Port Neches, Texas, USA"
1682,2022-10-05,San Diego,California,"10900 block of Deering St, San Diego, California, USA",32.9177961,-117.1459731,"San Diego, California, USA"
1683,2022-10-05,Hot Springs National Park (Hot Springs),Arkansas,"600 block of School St, Hot Springs National Park (Hot Springs), Arkansas, USA",34.4968576,-93.0619827,"Hot Springs National Park (Hot Springs), Arkansas, USA"
1684,2022-10-05,Rockford,Illinois,"5th Ave and 12th St, Rockford, Illinois, USA",42.2544455,-89.0700594,"Rockford, Illinois, USA"
1685,2022-10-05,Smackover,Arkansas,"3000 block of Lisbon Rd, Smackover, Arkansas, USA",33.3221214,-92.762349,"Smackover, Arkansas, USA"
1686,2022-10-05,Las Vegas,Nevada,"2100 block of Citrus Hills Ave, Las Vegas, Nevada, USA",36.1955623,-115.1712286,"Las Vegas, Nevada, USA"
1687,2022-10-05,Birch Run,Michigan,"6200 block of Rathbun Rd, Birch Run, Michigan, USA",43.2795379,-83.8301361,"Birch Run, Michigan, USA"
1688,2022-10-05,Buffalo,New York,"Shawnee Ave and Richlawn Ave, Buffalo, New York, USA",42.934655,-78.830506,"Buffalo, New York, USA"
1689,2022-10-05,Saint Louis,Missouri,"4100 block of Jennings Station Rd, Saint Louis, Missouri, USA",38.6955981,-90.2739808,"Saint Louis, Missouri, USA"
1690,2022-10-05,Denver,Colorado,"3100 block of Downing St, Denver, Colorado, USA",39.7609451,-104.9730661,"Denver, Colorado, USA"
1691,2022-10-05,Los Angeles (Hollywood),California,"W Carlos Ave and N Bronson Ave, Los Angeles (Hollywood), California, USA",34.1027674,-118.3180116,"Los Angeles (Hollywood), California, USA"
1692,2022-10-05,Piedmont,South Carolina,"1733 Piedmont Hwy, Piedmont, South Carolina, USA",34.7847696,-82.4272626,"Piedmont, South Carolina, USA"
1693,2022-10-05,Hartford,Connecticut,"8 Orange St, Hartford, Connecticut, USA",41.7581176,-72.7035015,"Hartford, Connecticut, USA"
1694,2022-10-05,Philadelphia,Pennsylvania,"1900 block of S 19th St, Philadelphia, Pennsylvania, USA",39.9278024,-75.1774065,"Philadelphia, Pennsylvania, USA"
1695,2022-10-05,Memphis,Tennessee,"Park Ave and Prescott Rd, Memphis, Tennessee, USA",35.1078368,-89.9488906,"Memphis, Tennessee, USA"
1696,2022-10-05,Orrington,Maine,"476 Swetts Pond Rd, Orrington, Maine, USA",44.7031612,-68.7787751,"Orrington, Maine, USA"
1697,2022-10-05,Colorado City,Colorado,"4700 block of Santa Fe Dr, Colorado City, Colorado, USA",37.9532304,-104.846674,"Colorado City, Colorado, USA"
1698,2022-10-05,Milwaukee,Wisconsin,"2409 W Rogers St, Milwaukee, Wisconsin, USA",43.008356,-87.9441452,"Milwaukee, Wisconsin, USA"
1699,2022-10-05,Hayward,California,"300 block of West A St, Hayward, California, USA",37.6663595,-122.1045855,"Hayward, California, USA"
1700,2022-10-05,Decatur,Georgia,"2300 block of Wilkins Ct, Decatur, Georgia, USA",33.7212216,-84.1882756,"Decatur, Georgia, USA"
1701,2022-10-05,Baltimore,Maryland,"2800 block of Edmondson Ave, Baltimore, Maryland, USA",39.2944895,-76.6629821,"Baltimore, Maryland, USA"
1702,2022-10-05,Baltimore,Maryland,"3000 block of Pinewood Ave, Baltimore, Maryland, USA",39.361354,-76.5527057,"Baltimore, Maryland, USA"
1703,2022-10-05,Miami,Florida,"NW 92nd St and NW 25th Ave, Miami, Florida, USA",25.8578364,-80.2400937,"Miami, Florida, USA"
1704,2022-10-05,Indianapolis,Indiana,"2200 block of E 38th St, Indianapolis, Indiana, USA",39.8254424,-86.124595,"Indianapolis, Indiana, USA"
1705,2022-10-05,Indianapolis,Indiana,"200 block of N Addison St, Indianapolis, Indiana, USA",39.7680318,-86.2041262,"Indianapolis, Indiana, USA"
1706,2022-10-05,Lawrenceville,Georgia,"5900 Sugarloaf Pkwy, Lawrenceville, Georgia, USA",33.9811228,-84.0795021,"Lawrenceville, Georgia, USA"
1707,2022-10-05,Enterprise,Alabama,"600 Boll Weevil Cir, Enterprise, Alabama, USA",31.315562,-85.8274507,"Enterprise, Alabama, USA"
1708,2022-10-05,Indianapolis,Indiana,"2600 block of Hillside Ave, Indianapolis, Indiana, USA",39.8046307,-86.124206,"Indianapolis, Indiana, USA"
1709,2022-10-05,North Charleston,South Carolina,"3611 Peppertree Ln, North Charleston, South Carolina, USA",32.9283733,-80.0833013,"North Charleston, South Carolina, USA"
1710,2022-10-05,Harker Heights,Texas,"900 block of Indian Trl, Harker Heights, Texas, USA",31.0745499,-97.6498309,"Harker Heights, Texas, USA"
1711,2022-10-05,Akron,Ohio,"2300 block of E Waterloo Rd, Akron, Ohio, USA",41.0346605,-81.4463638,"Akron, Ohio, USA"
1712,2022-10-05,Baytown,Texas,"2000 block of Tri City Beach Rd, Baytown, Texas, USA",29.7000373,-94.9435178,"Baytown, Texas, USA"
1713,2022-10-05,Corrigan,Texas,"Reily Village, Corrigan, Texas, USA",31.0006333,-94.7962877,"Corrigan, Texas, USA"
1714,2022-10-05,Taos,New Mexico,"307 La Luz Dr, Taos, New Mexico, USA",36.3741266,-105.5799304,"Taos, New Mexico, USA"
1715,2022-10-05,Akron,Ohio,"600 block of Sumner St, Akron, Ohio, USA",41.0669839,-81.5150889,"Akron, Ohio, USA"
1716,2022-10-05,Tucson,Arizona,"1133 E James E Rodgers Way, Tucson, Arizona, USA",32.2329645,-110.9547111,"Tucson, Arizona, USA"
1717,2022-10-05,Claremore,Oklahoma,"I-44, Claremore, Oklahoma, USA",36.3155234,-95.5588715,"Claremore, Oklahoma, USA"
1718,2022-10-05,Jackson,Mississippi,"1000 block of Stuart St, Jackson, Mississippi, USA",32.2719652,-90.2346456,"Jackson, Mississippi, USA"
1719,2022-10-05,Houston,Texas,"12320 Bellaire Blvd, Houston, Texas, USA",29.7044834,-95.5981231,"Houston, Texas, USA"
1720,2022-10-05,Breaux Bridge,Louisiana,"1000 block of Madeline Blvd E, Breaux Bridge, Louisiana, USA",30.3390161,-91.8401653,"Breaux Bridge, Louisiana, USA"
1721,2022-10-05,Mobile,Alabama,"1500 block of Navco Rd, Mobile, Alabama, USA",30.642784,-88.1038703,"Mobile, Alabama, USA"
1722,2022-10-04,Champaign,Illinois,"N Third St and Bradley Ave, Champaign, Illinois, USA",40.1274223,-88.2765759,"Champaign, Illinois, USA"
1723,2022-10-04,New Orleans,Louisiana,"300 block of Andrew Higgins Dr, New Orleans, Louisiana, USA",29.9418377,-90.0657909,"New Orleans, Louisiana, USA"
1724,2022-10-04,Walker,Louisiana,"Travis St and Jim Tilley St, Walker, Louisiana, USA",30.4937479,-90.8611493,"Walker, Louisiana, USA"
1725,2022-10-04,Oakland,California,"4000 block of Everett Ave, Oakland, California, USA",37.8037855,-122.2181568,"Oakland, California, USA"
1726,2022-10-04,Kansas City,Kansas,"400 Troup Ave, Kansas City, Kansas, USA",39.1277186,-94.6181626,"Kansas City, Kansas, USA"
1727,2022-10-04,Boston,Massachusetts,"38 Westville St, Boston, Massachusetts, USA",42.300388,-71.0706464,"Boston, Massachusetts, USA"
1728,2022-10-04,Oklahoma City,Oklahoma,"2516 SE 47th St, Oklahoma City, Oklahoma, USA",35.4176055,-97.4665988,"Oklahoma City, Oklahoma, USA"
1729,2022-10-04,Porterville (Woodville),California,"Rd 168 and Ave 168, Porterville (Woodville), California, USA",36.0946273,-119.1967206,"Porterville (Woodville), California, USA"
1730,2022-10-04,Gilbert,South Carolina,"700 block of Haskell Rd, Gilbert, South Carolina, USA",33.9907564,-81.3903146,"Gilbert, South Carolina, USA"
1731,2022-10-04,Houston,Texas,"11500 block of Southwest Fwy, Houston, Texas, USA",29.6537219,-95.5663522,"Houston, Texas, USA"
1732,2022-10-04,Houston,Texas,"2510 Berry Rd, Houston, Texas, USA",29.8375047,-95.3464272,"Houston, Texas, USA"
1733,2022-10-04,Charleston,West Virginia,"1305 Adele St, Charleston, West Virginia, USA",38.3731852,-81.6554109,"Charleston, West Virginia, USA"
1734,2022-10-04,Roxboro,North Carolina,"1700 block of Wall St, Roxboro, North Carolina, USA",36.4284333,-78.9678212,"Roxboro, North Carolina, USA"
1735,2022-10-04,Charlotte,North Carolina,"9325 Center Lake Dr, Charlotte, North Carolina, USA",35.3493025,-80.8549308,"Charlotte, North Carolina, USA"
1736,2022-10-04,Los Fresnos,Texas,"FM 1575, Los Fresnos, Texas, USA",26.0896645,-97.4941346,"Los Fresnos, Texas, USA"
1737,2022-10-04,Pensacola,Florida,"100 block of Payne Rd, Pensacola, Florida, USA",30.3797971,-87.2851651,"Pensacola, Florida, USA"
1738,2022-10-04,Indianapolis,Indiana,"3700 block of N Tacoma Ave, Indianapolis, Indiana, USA",39.8233632,-86.120055,"Indianapolis, Indiana, USA"
1739,2022-10-04,Lansing,Michigan,"2000 block of W Malcom X St, Lansing, Michigan, USA",42.7255382,-84.578398,"Lansing, Michigan, USA"
1740,2022-10-04,Columbus,Ohio,"684 E Morrill Ave, Columbus, Ohio, USA",39.9291463,-82.9771423,"Columbus, Ohio, USA"
1741,2022-10-04,San Antonio,Texas,"11400 block of Bald Mountain Dr, San Antonio, Texas, USA",29.4045914,-98.6992714,"San Antonio, Texas, USA"
1742,2022-10-04,Chicago,Illinois,"12200 block of S Parnell Ave, Chicago, Illinois, USA",41.67228,-87.6359521,"Chicago, Illinois, USA"
1743,2022-10-04,Columbus,Ohio,"1035 Atcheson St, Columbus, Ohio, USA",39.973027,-82.9748534,"Columbus, Ohio, USA"
1744,2022-10-04,Polk City,Florida,"4345 Foxtown S, Polk City, Florida, USA",28.179442,-81.8691097,"Polk City, Florida, USA"
1745,2022-10-04,Decatur,Georgia,"4806 Covington Hwy, Decatur, Georgia, USA",33.7374239,-84.2162698,"Decatur, Georgia, USA"
1746,2022-10-04,Little Rock,Arkansas,"11700 block of Doe Run Dr, Little Rock, Arkansas, USA",34.6409879,-92.3619604,"Little Rock, Arkansas, USA"
1747,2022-10-04,Philadelphia,Pennsylvania,"Ogontz Ave and Stenton Ave, Philadelphia, Pennsylvania, USA",40.0515774,-75.1501626,"Philadelphia, Pennsylvania, USA"
1748,2022-10-04,Philadelphia,Pennsylvania,"N Broad St and W Venango St, Philadelphia, Pennsylvania, USA",40.0076612,-75.1515511,"Philadelphia, Pennsylvania, USA"
1749,2022-10-04,Lafayette,Louisiana,"200 block of Tournoir Dr, Lafayette, Louisiana, USA",30.2375031,-92.0351066,"Lafayette, Louisiana, USA"
1750,2022-10-04,Springfield,Oregon,"6100 block of Graystone Loop, Springfield, Oregon, USA",44.0411378,-122.924081,"Springfield, Oregon, USA"
1751,2022-10-04,Bismarck,North Dakota,"200 block of E Arbor Ave, Bismarck, North Dakota, USA",46.7975644,-100.790463,"Bismarck, North Dakota, USA"
1752,2022-10-04,Pleasantville,New Jersey,"200 block of 4th St, Pleasantville, New Jersey, USA",39.3977601,-74.525267,"Pleasantville, New Jersey, USA"
1753,2022-10-04,El Paso,Texas,"12245 Pine Springs Dr, El Paso, Texas, USA",31.7113824,-106.2848544,"El Paso, Texas, USA"
1754,2022-10-04,Jacksonville,Arkansas,"1700 block of Pinon Ln, Jacksonville, Arkansas, USA",34.8789082,-92.0946974,"Jacksonville, Arkansas, USA"
1755,2022-10-04,Indio,California,"44400 block of Palm St, Indio, California, USA",33.7250652,-116.226972,"Indio, California, USA"
1756,2022-10-04,Bernalillo,New Mexico,"1039 Bosque Loop, Bernalillo, New Mexico, USA",35.3018234,-106.5710093,"Bernalillo, New Mexico, USA"
1757,2022-10-04,Waterbury,Connecticut,"225 Bishop St, Waterbury, Connecticut, USA",41.5644222,-73.0374147,"Waterbury, Connecticut, USA"
1758,2022-10-04,Indianapolis,Indiana,"5345 E Washington St, Indianapolis, Indiana, USA",39.7701616,-86.0768335,"Indianapolis, Indiana, USA"
1759,2022-10-03,Gary,Indiana,"2900 block of W 11th Ave, Gary, Indiana, USA",41.5915455,-87.3732313,"Gary, Indiana, USA"
1760,2022-10-03,Houston,Texas,"9601 W Montgomery Rd, Houston, Texas, USA",29.8836164,-95.4528381,"Houston, Texas, USA"
1761,2022-10-03,Placerville,California,"Mossy Oak Trail, Placerville, California, USA",38.7394298,-120.8172326,"Placerville, California, USA"
1762,2022-10-03,Mobile,Alabama,"2000 block of Jones Ln, Mobile, Alabama, USA",30.736252,-88.0614254,"Mobile, Alabama, USA"
1763,2022-10-03,Fresno,California,"5300 block of W Ramona Ave, Fresno, California, USA",36.7859956,-119.8857688,"Fresno, California, USA"
1764,2022-10-03,Peoria,Illinois,"S MacArthur Hwy and W McBean St, Peoria, Illinois, USA",40.6855276,-89.607916,"Peoria, Illinois, USA"
1765,2022-10-03,Dos Palos,California,"Indiana Rd and Hutchins Rd, Dos Palos, California, USA",37.0831839,-120.6003567,"Dos Palos, California, USA"
1766,2022-10-03,Oxnard,California,"700 block of Cooper Rd, Oxnard, California, USA",34.2041591,-119.1714758,"Oxnard, California, USA"
1767,2022-10-03,Los Angeles,California,"700 block of S New Hampshire Ave, Los Angeles, California, USA",34.0595755,-118.2925634,"Los Angeles, California, USA"
1768,2022-10-03,Fayette,Mississippi,"205 MLK Rd, Fayette, Mississippi, USA",31.5585225,-91.3986161,"Fayette, Mississippi, USA"
1769,2022-10-03,Orlando,Florida,"6900 block of Silver Star Rd, Orlando, Florida, USA",28.5770079,-81.4743696,"Orlando, Florida, USA"
1770,2022-10-03,Waukegan,Illinois,"1300 block of Chestnut St, Waukegan, Illinois, USA",42.37748,-87.8403369,"Waukegan, Illinois, USA"
1771,2022-10-03,Deer Park,New York,"251 B Skidmore Rd, Deer Park, New York, USA",40.7455867,-73.3121095,"Deer Park, New York, USA"
1772,2022-10-03,Rochester,New York,"Finch St and Driving Park Ave, Rochester, New York, USA",43.180928,-77.640693,"Rochester, New York, USA"
1773,2022-10-03,Hayward,California,"25000 block of Carlos Bee Blvd, Hayward, California, USA",37.6612215,-122.0718028,"Hayward, California, USA"
1774,2022-10-03,Charlotte,North Carolina,"3807 Statesville Ave, Charlotte, North Carolina, USA",35.2704931,-80.8380816,"Charlotte, North Carolina, USA"
1775,2022-10-03,West Jordan,Utah,"4700 W block of Colander Dr, West Jordan, Utah, USA",40.5917154,-112.0018457,"West Jordan, Utah, USA"
1776,2022-10-03,Minneapolis,Minnesota,"2600 block of Fremont Ave N, Minneapolis, Minnesota, USA",45.0062326,-93.2951952,"Minneapolis, Minnesota, USA"
1777,2022-10-03,Carbondale,Illinois,"700 block of S Lewis Ln, Carbondale, Illinois, USA",37.7202628,-89.2011501,"Carbondale, Illinois, USA"
1778,2022-10-03,Flint,Michigan,"900 block of Root St, Flint, Michigan, USA",43.0240044,-83.6953668,"Flint, Michigan, USA"
1779,2022-10-03,Pontiac,Michigan,"200 block of High St, Pontiac, Michigan, USA",42.6552272,-83.3065949,"Pontiac, Michigan, USA"
1780,2022-10-03,Nottingham,Maryland,"1 Waldmann Mill Ct, Nottingham, Maryland, USA",39.3863665,-76.4930825,"Nottingham, Maryland, USA"
1781,2022-10-03,Las Vegas,Nevada,"800 block of N Rancho Dr, Las Vegas, Nevada, USA",36.1794602,-115.1767106,"Las Vegas, Nevada, USA"
1782,2022-10-03,Orlando,Florida,"6200 W Colonial Dr, Orlando, Florida, USA",28.551669,-81.4657909,"Orlando, Florida, USA"
1783,2022-10-03,Indianapolis,Indiana,"Langley Ave and Holloway Ave, Indianapolis, Indiana, USA",39.792634,-86.1276269,"Indianapolis, Indiana, USA"
1784,2022-10-03,Dallas,Texas,"2400 Lagow St, Dallas, Texas, USA",32.77447,-96.748682,"Dallas, Texas, USA"
1785,2022-10-03,Pittsburgh,Pennsylvania,"Ft. Duquesne Blvd and Maddox Plc, Pittsburgh, Pennsylvania, USA",40.4446752,-80.0008924,"Pittsburgh, Pennsylvania, USA"
1786,2022-10-03,Philadelphia,Pennsylvania,"5800 block of Angora Ter, Philadelphia, Pennsylvania, USA",39.9449301,-75.239194,"Philadelphia, Pennsylvania, USA"
1787,2022-10-03,Mocksville,North Carolina,"109 Willhaven Dr, Mocksville, North Carolina, USA",35.9053812,-80.5820764,"Mocksville, North Carolina, USA"
1788,2022-10-03,Philadelphia,Pennsylvania,"1900 block of E Wishart St, Philadelphia, Pennsylvania, USA",39.9946547,-75.1130611,"Philadelphia, Pennsylvania, USA"
1789,2022-10-03,Pasadena,Texas,"5200 block of Cedarcrest Dr, Pasadena, Texas, USA",29.6957624,-95.1566275,"Pasadena, Texas, USA"
1790,2022-10-03,Jonesboro,Arkansas,"1700 block of Irby St, Jonesboro, Arkansas, USA",35.8241129,-90.6544619,"Jonesboro, Arkansas, USA"
1791,2022-10-03,Shreveport,Louisiana,"5604 Hearne Ave, Shreveport, Louisiana, USA",32.4580065,-93.7803622,"Shreveport, Louisiana, USA"
1792,2022-10-03,Hartford,Connecticut,"1429 Park St, Hartford, Connecticut, USA",41.7574861,-72.7022582,"Hartford, Connecticut, USA"
1793,2022-10-03,San Diego,California,"1600 block of Dahlia Ave, San Diego, California, USA",32.582922,-117.0995093,"San Diego, California, USA"
1794,2022-10-03,Sacramento,California,"Elder Creek Rd, Sacramento, California, USA",38.5106983,-121.381624,"Sacramento, California, USA"
1795,2022-10-03,Oakland,California,"1300 block of Kirkham St, Oakland, California, USA",37.8098443,-122.2901266,"Oakland, California, USA"
1796,2022-10-03,Alma,Arkansas,"Sunny Slope Dr, Alma, Arkansas, USA",35.4504297,-94.2429492,"Alma, Arkansas, USA"
1797,2022-10-03,East Orange,New Jersey,"18 Lincoln St, East Orange, New Jersey, USA",40.7664454,-74.2162977,"East Orange, New Jersey, USA"
1798,2022-10-03,Long Beach,California,"3300 block of Andy St, Long Beach, California, USA",33.8615457,-118.1533504,"Long Beach, California, USA"
1799,2022-10-02,Las Vegas,Nevada,"E Tropicana Ave and S Nellis Blvd, Las Vegas, Nevada, USA",36.1003104,-115.0640023,"Las Vegas, Nevada, USA"
1800,2022-10-02,Gould,Arkansas,"103 Pope St, Gould, Arkansas, USA",33.9824103,-91.5577597,"Gould, Arkansas, USA"
1801,2022-10-02,Houston,Texas,"13115 Whittington Dr, Houston, Texas, USA",29.7469385,-95.6211914,"Houston, Texas, USA"
1802,2022-10-02,Gary,Indiana,"900 block of Williams St, Gary, Indiana, USA",41.5946792,-87.3926274,"Gary, Indiana, USA"
